_id,Name,Code,date,High,Low,Open,Close,Last,Total_Trade_Quantity,Turnover_in_Lakhs,Sector,Index
ObjectId(58d10297e9804518868d9794),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-06-12T00:00:00.000Z,3395.75,3327.75,3365,3384.65,3390,247285,8348.45,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d9795),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-06-19T00:00:00.000Z,3323.9,3276.75,3314,3303.05,3286.75,143919,4750.23,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d9796),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-06-26T00:00:00.000Z,3333.4,3200,3270,3289.95,3299.95,160067,5233.58,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d9797),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-07-03T00:00:00.000Z,3485,3395,3410,3424.1,3424,248921,8586.34,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d9798),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-07-10T00:00:00.000Z,3409.9,3369.1,3371.1,3400.05,3396,308236,10476.09,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d9799),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-07-17T00:00:00.000Z,3559.25,3507,3507,3531.35,3520.05,233847,8274.99,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979a),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-07-24T00:00:00.000Z,3652.05,3602.9,3650,3639.7,3638.5,172908,6268.09,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979b),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-07-31T00:00:00.000Z,3739.4,3669.85,3681.1,3718.2,3722,215069,7995.47,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979c),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-08-07T00:00:00.000Z,3843,3670,3674.4,3806.9,3800,283529,10726.78,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979d),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-08-14T00:00:00.000Z,3765.5,3661.3,3738.4,3722.1,3715.8,197760,7363.04,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979e),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-08-21T00:00:00.000Z,3954.95,3881.15,3890,3926.8,3915.25,270567,10610.83,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
ObjectId(58d10297e9804518868d979f),UltraTech Cement Limited,NSE/ULTRACEMCO,2016-08-28T00:00:00.000Z,3850,3767.45,3820,3803.45,3800.3,151854,5773.37,CEMENT & CEMENT PRODUCTS,NIFTY COMMODITIES
